x,y,z
4.947833316,-2.969866673,-1.694899992
13.567777740,-15.864555412,0.725222220
14.407999906,-3.404272708,-1.618545456
12.687666893,18.838666916,0.475666662
20.542500019,8.591499805,-0.106500000
10.476285662,9.075000082,-0.580714285
64.794998169,-13.241000175,-0.722000003
42.497499466,-17.807000160,-0.298500009
4.509268307,-15.450439127,0.600878048
29.324249744,5.132500052,-1.480250001
7.227199984,17.093700027,-1.253100002
32.091800308,17.406000137,1.143000007
46.077499390,15.792500019,-0.178000003
25.457285745,-16.471571786,1.152000001
3.067333380,-9.688666662,0.515000006
13.010949945,18.815349960,0.608500001
4.868333260,-15.445999861,0.611833329
18.690666835,16.095833302,0.245833332
28.868999481,16.980500221,0.233500004
4.011849066,14.488396195,-1.293358495
29.826599884,7.093799973,-1.530599999
7.468083342,-13.922999938,-1.251249999
8.513333321,11.595600001,-1.838266675
1.645999968,15.780499935,-0.209000006
3.167600036,-9.550750017,0.487899995
25.039199829,6.603400040,-1.579400015
5.139999935,10.789142881,-1.890428577
75.618503571,-16.819999695,0.086500000
1.490343761,20.179906070,0.232750002
14.968444400,-16.125333786,-0.978999999
13.930588273,-15.777588339,0.653176472
20.075249910,-6.928625047,-1.502749979
11.873000145,14.680000305,-0.059000000
3.487972975,-9.431459427,0.504216219
21.466286251,-16.350285394,0.152000002
14.232999802,14.713999748,-0.824000001
31.589600372,-10.902599907,-1.084199977
54.472999573,-18.493999481,-0.601000011
5.951149964,-15.538349962,0.551150000
13.041100216,18.975699997,0.126500003
24.124000004,2.129428540,-1.464142867
6.497399966,-15.542133331,0.645133334
10.501000404,-15.803000450,-0.870000005
58.622001648,11.812000275,1.851999998
6.977000008,-15.504519882,0.683760002
10.016631578,-8.486894808,-1.458368427
64.056748390,11.542250156,0.258250002
4.884111034,19.878666560,0.102333332
4.199666659,-8.987999916,0.544666688
18.437999998,17.563714164,0.695428567
7.481705918,-15.506588207,0.706117648
39.902999878,6.707000017,-1.223500013
5.177600098,-9.520800018,0.575400007
44.013000488,-9.456000328,-1.236999989
53.973999023,-6.597000122,-1.213000059
32.536998749,11.478499889,-1.528999984
10.508000056,-2.709000031,-1.508999983
8.319000244,-15.622499943,0.708999991
14.953000069,-15.622499943,0.803000003
21.999333064,-16.385333061,1.049666663
21.007166862,-16.235333125,1.022500008
30.829999924,-11.726500034,-1.067499995
33.104999542,-17.190333049,0.648000002
4.482187480,-10.454875052,-1.335062511
5.435999966,-10.200600052,0.508399999
45.954500198,15.689000130,0.359500006
63.996498108,10.173499584,0.411000013
5.466083328,-9.954416752,0.523500008
35.104999542,-8.680999756,-1.190000057
6.043705856,-9.062411757,0.510117652
60.619998932,11.550000191,0.830999970
6.485473633,-9.269578934,0.538631569
31.454599762,3.106600046,-1.383400011
18.842250347,16.525749683,0.197250001
11.548249960,-15.571249962,0.864749998
18.428166707,-8.972833474,-1.308999995
11.956111166,-15.590000047,0.783333328
10.699500084,14.490000248,-0.377499998
11.957157888,-15.784842240,0.643263161
30.088625193,17.107249975,0.234375004
46.364999135,0.602333337,-1.279666662
11.010299969,-4.307299900,-1.613900018
19.736375332,2.578375012,-1.510124996
50.138000488,-15.064999580,-0.893000007
31.420999527,-17.115999222,-0.296000004
12.463999987,-15.624750137,0.790999994
28.222000122,-5.105000019,-1.419000030
21.445124865,-16.264499903,0.659250006
12.954888927,-15.742722246,0.706222216
3.641000032,19.758000056,0.243000008
59.431999207,-18.916000366,2.318000078
2.018357149,11.094785724,-1.923178549
33.927749634,-16.983000278,1.161999971
13.922799969,14.031599903,-0.387899990
12.982999938,-15.604000092,0.794428578
29.897999446,-14.436333338,-1.076000015
14.678999901,-15.639499664,0.934500009
31.680249691,-11.770750284,1.298499972
10.887166659,-9.801666578,-1.313333333
2.007438352,3.591205488,-1.705520548
58.363999685,13.118666649,1.117999991
14.866666794,-15.625333468,0.938666681
6.504049945,-15.677200031,-0.923700005
3.020724639,-4.879811591,-1.632913042
1.005619043,8.218476159,-1.863190475
16.264333089,14.558333397,-0.202000000
15.151000023,-15.741000175,0.948000014
46.846000671,-2.411000013,-1.297000011
35.446999359,1.147999978,-1.373799992
15.369000435,-15.866999626,0.955999970
21.044333352,-16.236333211,0.633666671
16.876285825,18.383428301,0.738142865
32.170333862,-11.769333204,-0.824333330
47.187000275,14.552666664,0.362333328
10.170833429,-10.300833225,0.698833336
6.995893600,-15.703829786,-0.353148937
35.617199707,3.559800005,-1.388399982
58.275499344,12.628000259,0.809500009
10.286999702,-10.208000183,0.699000001
4.034526348,-2.620210522,-1.544736843
12.501115249,-15.948115459,0.222192309
16.017999649,-15.774999619,0.968999982
0.658999999,-15.110000134,-1.269666652
7.068647034,2.119382378,-1.640970581
36.469666799,-17.340333303,0.684666673
14.417250156,0.167750005,-1.571000040
44.012001038,-17.913000107,1.291000009
31.659999847,-5.276000023,-1.407999992
15.585249901,8.603624940,-1.774624988
32.522998810,14.291000366,0.319000006
12.092099857,8.592500114,-1.801400006
10.102642877,-9.937785694,0.609357148
60.479999542,11.611000061,1.144999981
41.950333913,-17.779666265,0.745333334
6.535415371,-1.436769240,-1.652938469
69.714996338,-19.106000900,1.307000041
18.506750266,-16.008833329,0.599749992
14.291999817,-7.222000122,-1.575999975
21.467200089,14.175399971,0.677600002
13.296999931,-11.970000267,-1.116999984
12.568200111,-2.796600008,-1.501200032
10.359250069,-9.770750046,0.651249990
43.820999146,-7.414999962,-1.218000054
24.479499817,-16.561500072,0.265000008
57.768001556,-14.095000267,-0.628000021
36.070334117,15.561666489,1.195333322
24.337500254,4.577166716,-1.501833320
32.023666382,-16.897333781,1.222999970
50.659000397,-17.985000610,0.750000000
16.930666606,-15.904666583,0.994666656
6.398874998,7.552812457,-1.792312503
9.895666758,-4.697833300,-1.614500026
23.995833397,-15.917666594,-1.077166637
6.504419373,-15.623838732,0.158774189
11.229999542,-9.053999901,-0.256999999
23.957333247,-16.413666725,1.068333328
18.704999924,-15.928999901,1.039999962
23.565999349,-16.665334066,0.146000003
55.040000916,-18.402000427,1.802999973
16.491000051,18.420782504,0.684608697
10.070142882,15.785714286,-1.754142846
13.558083534,-5.819250067,-1.497166663
19.043000221,-16.062000275,1.051499963
27.387000084,-16.678999901,1.204999998
3.831499934,-2.659500003,-1.554000020
11.215999603,-9.118000031,0.698000014
40.422000885,13.878000259,-0.393999994
37.565999985,-17.296999931,1.247500002
11.305999756,-9.103000164,0.699999988
50.053001404,-10.895000458,-1.131000042
6.218999863,-12.645000458,-1.363000035
5.004909082,-12.468727372,-1.373181809
11.845375061,-9.372624993,0.565687498
27.878999710,-16.687999725,0.536000013
60.437999725,4.484000206,-0.272000015
4.006071437,14.110999970,-1.731261915
21.407999992,-16.234666506,1.032333334
2.518734691,-3.424081641,-1.780775511
32.456666311,17.368666967,1.104333321
23.022166570,-16.427000046,1.075666686
11.497736780,8.215368371,-1.177578926
35.978000641,-17.263999939,1.559000015
25.029571261,-16.524857112,1.114285725
22.388999939,-14.151000023,-0.973999977
46.432998657,-10.720999718,-1.037999988
33.986499786,-9.922999859,-1.161000013
0.477020001,-15.321080017,-0.840000006
10.475555526,-10.826222314,-1.279555546
10.481090979,15.517909137,-1.754272699
11.069900131,14.578599930,-1.643199992
9.235499859,-5.530749917,-1.584250003
25.905249596,-16.442749977,1.149250001
26.636999130,-16.725000381,1.273000002
61.971000671,-18.603000641,2.397000074
1.532775996,3.721968006,-1.720136004
31.079999924,-11.184000015,1.325999975
2.025020825,6.592333317,-1.784812508
12.543888940,-14.480222278,-1.210333347
37.064999898,-17.406332652,0.760666668
26.971750259,-16.731999874,1.232250005
29.082142694,-16.595285688,1.121999988
36.511001587,-14.890999794,-0.824000001
12.018375039,18.976875186,-0.911562510
38.041999817,-15.029000282,-0.861999989
28.068666458,-16.753333410,1.314333320
18.940999985,17.591999054,-0.337000012
74.636001587,13.741000175,0.973999977
28.553333282,-16.699333191,1.327666680
29.658666611,-16.711333593,1.287999988
8.987250149,-10.378312528,-1.317312479
11.499230752,4.602769228,-1.611230749
38.984001160,-15.047500134,-0.884999990
13.831000328,-13.772000313,-1.141000032
10.023199844,18.495800018,-0.177399999
30.028833071,-16.698999723,1.171499987
6.493030360,5.097878817,-1.682969689
30.567399597,-16.788199997,1.145799994
31.039000193,-16.879999797,1.198666652
14.925500154,-9.322499990,-1.285749972
7.955444442,-14.741666688,-1.239111119
72.060997009,-10.939000130,-0.368999988
26.980200195,5.094199944,-1.495800018
31.492444356,-16.898777644,1.210222231
47.257999420,14.718000412,-0.184000000
9.950000048,-6.515375078,-1.624624997
50.724998474,-17.922000885,1.026000023
0.501526318,-14.970649100,0.171017546
20.541833560,-8.790166855,-1.335166673
10.522833347,-6.965055519,-1.616333332
32.045000076,-16.829500198,1.433499992
26.656250477,-4.874000072,-1.437250018
16.520692092,14.000769248,-0.690384626
63.988998413,-13.286000252,-0.711000025
36.405333201,-17.213333766,1.188333352
33.016998291,-17.010000229,1.465000033
14.966727170,-16.043909246,-0.202000003
33.420499802,-17.083999634,1.478500009
10.999900055,16.563099861,-1.676400018
15.244999886,4.146999836,-1.552000046
33.969999313,-17.096499443,1.495000005
33.352499008,-15.863499880,-0.977500007
12.979299927,-8.390500164,-1.413000011
29.214000702,13.501999855,0.307999998
14.978333235,-0.913666666,-1.556916654
12.469599991,18.895440063,0.655119996
34.388999939,-17.104999542,1.508000016
24.553500175,-6.355499983,-1.365999997
11.661333402,-15.108999888,-1.205000043
44.492000580,-8.902333260,-1.248000026
34.888000488,-17.215999603,1.524999976
6.997277790,-5.707722214,-1.510666668
37.470001221,6.803999901,-1.014999986
40.623500824,-17.631999969,0.768000007
35.019498825,-17.110000610,1.527000010
53.554000854,-18.281000137,0.119000003
3.635285752,-1.791857123,-1.559142845
4.978440938,-1.431937007,-1.675039370
11.387515155,-9.294636380,0.183727272
58.216000557,12.049999952,1.772249997
39.303667704,2.578666687,-1.314333320
27.949000168,-16.597399902,0.635400009
35.513000488,-17.179000854,1.542999983
36.442001343,-17.344999313,1.574000001
32.594999313,-2.776999950,-1.439000010
57.824001312,14.435999870,1.113999963
2.512833330,-9.993388812,-1.381333331
50.995998383,-18.000999451,1.440000057
36.406999588,13.478500366,1.274999976
36.801998138,-17.375000000,1.585000038
26.877166430,-1.396999995,-1.462333341
7.022279987,-6.956720028,-1.633360004
7.218615385,17.081461540,0.168153846
56.957000732,14.513999939,0.800999999
35.783000946,-14.210000038,-1.027999997
38.769001007,-17.857000351,1.651999950
13.229000092,8.420000076,-0.203999996
14.543777784,8.086555375,-1.748222232
30.305000305,16.648000717,0.995999992
38.306999207,-17.427000046,1.631999969
26.587666829,-12.744333267,-1.107666651
0.123888888,-14.975259286,0.185370373
50.791999817,-22.045999527,2.081000090
58.299999237,14.361000061,1.121000051
54.056999207,-11.713000298,-0.954999983
8.510545499,16.553333167,-0.356969696
4.092857020,-15.037571362,-1.231571419
68.355003357,-29.405000687,2.724999905
25.549000331,-7.382857118,-1.442428572
19.392000198,7.973000050,-0.697999999
5.511906979,-4.886976763,-1.629511622
15.436090903,3.582818205,-1.557909099
58.728000641,11.753999710,1.118999958
11.476500034,9.572499911,0.057666666
54.031665802,12.589333216,1.645999988
11.398000081,-5.051833391,-1.566500008
15.513874968,18.531958342,0.664541667
44.453500748,-18.910499573,1.689999998
45.001001358,15.979000092,-0.170500003
35.988000488,14.589399815,1.184100020
2.004300028,-7.908050013,-1.550849998
46.570999146,-15.520999908,-0.824000001
14.429300117,0.560400000,-1.573500001
10.416400146,-7.213999844,-1.595400000
19.638000488,-15.973000050,0.844500005
20.948799896,14.560400009,0.885600007
44.902999878,-18.826333364,1.855333328
39.176998138,-12.173999786,1.595999956
45.097000122,-18.575000763,1.858000040
11.909899902,12.152499866,-1.792100000
31.982799911,-11.615799904,0.099400002
26.509999752,-14.217999935,-1.134499997
31.629333496,-3.464999994,-1.394333363
45.582333883,-18.004666646,1.658999999
11.968428612,-1.912571430,-1.584714276
53.395000458,-11.744999886,-0.940999985
46.011199951,-17.865600204,1.753200006
21.482399750,-3.459200001,-1.515799999
9.489130435,15.642521734,0.599782609
59.512001038,-18.967999458,1.924999952
2.496615373,-12.339076922,-1.411153830
33.448998769,-17.191000621,0.651333332
10.360571453,7.605928557,-1.771714296
17.453299904,2.097699988,-1.526499999
7.951555570,-10.221222136,-1.316222217
6.906928573,-4.788250021,-1.619571435
18.652666569,15.232333263,0.687416668
54.369998932,-20.806999207,2.177999973
5.747000217,-15.661000252,0.180999994
32.374000549,-12.284999847,1.379999995
15.078499794,-2.868499994,-1.451499999
8.460150003,4.098350024,-1.612750006
31.637666702,-11.540333112,1.276666641
7.017862106,-2.889206886,-1.653793097
24.119666417,13.680666924,-0.012666667
31.002749920,-10.999500036,1.217250019
23.015500069,13.601999879,-0.778749995
19.308000565,17.291000366,0.921000004
39.410499573,-10.963500023,-0.652499974
54.226001740,-18.917999268,2.151000023
4.949454611,19.896363518,-0.641727280
1.568199992,16.440999985,0.075999998
22.504499435,-2.911000013,-1.471000016
8.038214309,-4.953428575,-1.560214273
11.534285727,6.558142889,-1.702571420
31.376000086,-10.755666733,1.331000010
46.081499100,-18.036499977,0.246500000
31.322333018,-10.504999797,1.256333311
36.338500977,-11.923000336,1.502499998
49.243999481,12.843999863,0.367000014
71.952003479,-12.663000107,-0.370000005
38.965000153,-10.310000420,-1.085999966
1.123000026,20.390333176,-0.583333333
31.823999405,-10.694000244,-1.090000033
14.038000107,-16.068166733,-1.117166678
17.950000218,-8.283999716,-1.449857150
47.402999878,12.779999733,1.557999969
39.194000244,-12.045000076,1.595999956
61.653499603,-18.760499954,2.184000015
39.641998291,-11.032999992,1.600999951
43.583999634,-17.875999451,-0.782999992
39.969499588,-17.423500061,1.303499997
23.586999893,-12.338999748,-0.980000019
18.971769480,-16.034154012,0.651461537
73.821498871,-12.958500385,2.743499994
19.578999519,8.192250013,-0.324999999
73.860500336,-12.487499714,2.742000103
73.936335246,-11.943332990,2.741333326
10.111000061,-11.417249918,-1.248999983
7.380066681,19.481133016,0.188266669
73.934997559,-11.546999931,2.740000010
11.976166725,8.323666652,0.038416667
76.777999878,10.621999741,2.338000059
75.958799744,11.060000038,2.100799990
7.001478278,-15.687652132,0.183652177
19.655999865,4.077571426,-1.524714300
33.627999624,-14.928333282,-0.973333339
7.285083294,17.622333527,0.149416666
34.173000336,-3.174999952,-1.322999954
47.069000244,-18.082500458,0.247000001
38.470499039,14.115499973,1.142000020
14.040499926,-9.350250006,-1.298500001
27.879999161,-6.609000206,-1.235000014
11.932499886,-15.816500068,-1.160874993
5.450299978,13.414799976,-1.851600003
75.856498718,11.468500137,2.316499949
75.347999573,11.998000145,2.305000067
29.472499847,-16.609499931,1.058500022
16.818667094,9.189333280,-1.800333341
45.174999237,15.821000099,0.358000010
5.040866629,-9.407299964,-1.344766672
3.053142854,-11.421285766,-1.395571436
24.494285856,-16.738999775,-0.803285726
44.083999634,-7.816500187,-1.228500009
15.484625101,14.474874973,-0.473999996
75.207000732,12.095999718,2.302000046
2.395999908,16.357000351,-1.424000025
4.130666627,19.872666677,0.251666666
39.026666641,-11.028999805,0.239500001
75.663002014,12.535500050,2.315999985
16.719333013,8.942999840,-1.779000004
60.919998169,-14.255999565,-0.671999991
20.432000478,-5.198000113,-1.490333319
10.794749975,-5.706249952,-1.585750014
0.112428573,-12.324000222,-1.463000008
75.898002625,13.187999725,2.325000048
2.443636352,-15.281727357,0.092545454
0.962862066,-7.264172390,-1.622241378
12.509774208,14.050870957,-0.356548388
5.901250124,14.298500061,-1.441749960
0.530999999,20.272703595,0.243888887
32.651600647,-11.372399902,0.662800002
3.995153831,-13.768923026,-1.296307683
5.003714289,12.570928642,-1.875428557
75.001998901,13.640000343,2.302999973
35.643499374,-3.087000012,-1.387499988
25.233999252,7.380000114,-1.606999993
13.493037012,18.762592316,0.641407413
20.935750008,14.125750065,0.591749996
75.841003418,14.038000107,2.328000069
49.127998352,12.845000267,0.980000019
47.115332286,13.196666718,1.075333357
60.363998413,11.571999550,1.898000002
3.842999935,-15.126999855,0.637500018
59.776000977,11.654000282,1.881999969
21.576999664,-16.565999985,-1.006000042
2.486424247,-15.423136350,-0.817045451
72.301002502,-11.855500221,2.221999884
38.854499817,-17.375499725,1.277999997
27.973666509,-16.967333476,-0.745666663
18.731000900,-3.303999901,-1.547000051
